"F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14"
2.15546419490472,-0.199747770575835,-2.5839932268744,2.82208472098197,0.267211164422843,0.270102075257825,-0.270124508235382,-0.952538206211808,-2.13462479112082,2.59708405643272,-1.03042963557442,1.2603399298182,0.578351056389376,-0.155579122260442
-0.485017312432742,-1.39582157438596,-0.537033138136215,0.84712438184523,-1.7663117507547,-0.447647859785991,-0.617135178384139,0.799162244245014,0.252306123477068,0.610111654492045,-1.57940252016953,0.86980499783403,-0.440580249593988,1.42295257047667
-0.782336806816732,-0.316840732120461,0.231959975249582,0.605659661298998,2.44177012069233,-1.54808776880462,-1.82071405602239,1.29959058221062,-0.523573937548191,0.810121157054807,0.481885426968072,-0.898268177009365,0.310694367816397,-0.307212601033051
4.45699654188689,-0.489582494729952,-0.520220378423678,-2.82770295455301,-1.01760588354256,1.68581139367756,-0.975912309815845,1.35071652459035,2.95469142202483,-0.491522994256972,-0.566873567915182,-0.220236795483481,-0.755989290574543,1.13457629917137
-0.383243967798557,1.57985627465562,0.0379656255714399,-0.61142251102382,1.09938442540955,0.718875647456351,-0.352088670174507,-1.04532396741672,-0.426951458446232,-0.942074655644365,0.277299197110197,-0.236399517798266,0.607363164644103,2.31282688039749
-0.40747336942692,-0.69844063019302,0.745009281443348,1.80744356529757,1.01690502260284,0.926463980921847,-1.60435505499906,-1.15026591538857,-0.481189464288534,2.46177012370441,-0.731053868262932,-0.0105662456499057,0.276991864876798,-1.10446320388385
-1.96740598791451,-1.57104460222128,-0.324493703139057,0.188153673628742,-0.686737694056608,-0.119588227751534,-0.679092121259137,1.19051051000237,2.2744752323338,0.073604016472049,0.382441831477203,0.221140115210459,0.26114488577216,-1.32602971862176
1.12881314210385,-0.0348973431121481,0.659747604227822,-1.55327117016558,-0.397282699012715,-0.640434524600059,-0.59038767489357,-1.15260834600427,0.0130620865481282,0.511187891982268,-0.479861666309214,0.410180022413575,0.666784461088722,-0.282411527347465
-0.12871373485841,1.3923710291258,0.635833275552819,0.138648908197549,-0.450492002340312,-1.55070280482735,-0.305715987614719,0.662558063824266,-0.0288298229390745,0.448168354214841,0.0236253782413773,-0.16000726648195,-1.56408691725181,1.43681931550819
-1.22622016426184,1.41413023529938,0.151317509670674,-1.55840716056552,1.35840541801166,-0.909058409451825,0.382536038766827,-1.96892159069251,-1.54467973149998,-0.459855018001695,-1.01911438174486,-1.01140429818721,-2.12129754807811,0.988258349859458
0.908128789332998,0.439909949987102,0.696621843872813,-0.86510607728456,0.515056651620803,1.0835946251914,-0.4105893734894,0.173175900258349,-0.10929264472167,1.52162759943018,0.075598687184893,-0.0217319438129191,-0.872315510284078,0.841308860800769
0.451352854842038,1.5141536984638,1.06874848632679,-0.7640200271476,-0.975891388934515,0.282786337339588,0.736411545177875,2.11865496732359,-0.617865053887094,-0.0465959107769374,-0.629042154034984,-0.581131781723827,-0.754433634742582,-0.41685805423808
-0.402462975850744,1.08601927932757,-1.08660774895038,-0.37794447242551,0.482903068514465,-1.29239224252238,-0.674748951878238,0.551584723663011,-0.778083524983989,1.39141098559507,1.9189346720796,0.863918160458195,-1.42722043334891,0.528188814596886
0.106748507501577,-1.78070746885336,-1.08911729552474,-0.125509320905098,0.146038549137479,-0.888712924509556,-2.00311476003274,0.748152685875185,0.998720176527516,0.682603376042003,0.993129726479636,0.476477340890806,-0.0712181474163064,-0.810997884214568
0.0358449903956022,-0.112398846859902,-0.585047517997209,1.68122559521724,-0.616958897344993,0.85423714946759,0.848418599096828,0.262611510106246,-1.8507328771843,-1.430031098731,0.521853260314199,-0.573839500588965,-0.427384565096904,-1.86610442541391
0.217602959634016,-1.91226930942967,0.499629622469618,-0.0335382386326608,-0.530755369613145,1.40180898803908,-0.015750694474966,1.26530493910809,-1.14913888086774,-0.117536664007224,-0.323265881447274,0.62264488240803,1.06913479473521,0.907150399311268
1.49655266013221,-0.319253939471611,1.18669227446096,-0.0373886317536304,-0.27091856406817,-0.151767987047069,-0.205079200948096,1.36849438762565,-2.63772155799809,-0.610019301144427,0.537709628449821,-1.178418436106,0.426273147881112,-0.0928255188346801
2.55038233915222,-0.152276775030947,-0.33838398291998,-0.145096620423741,-0.38673613260567,-1.08115507804619,0.873361096621033,-0.0250639303535758,0.283700532048128,-0.188035801858957,0.0652258255774894,1.21611622068062,-0.405419347373503,-1.44115751480371
-0.472057173880642,-0.694616029754565,-0.465873633883873,-1.08100079675193,0.853555789177305,-1.8111664888022,-0.696184440904463,2.43239008411914,1.14508176522349,-1.36227686269311,-1.86085622152311,-0.434301728253757,-0.126294319139981,-0.148057496549429
-0.239538584799689,0.263521117962467,0.39870652016191,0.700701211289735,1.16958709536308,-0.954619200198545,0.68404294282582,-1.02617537451129,0.0168256853468232,-0.963489978952182,0.880531163999911,-0.898282247513659,-0.497312574725964,-0.537363994525896
1.76521978594152,-1.26028992433932,-0.0220914465550728,1.6022039832655,-1.65937588107746,1.82811237330766,0.0397131994942679,0.44400812304429,1.30735201787367,-0.633752288513061,-1.44680399616773,0.82241787023929,0.315561099294125,-0.450004574157369
-0.982264222892411,-1.73373041489351,-1.61647204990831,-1.74917711211729,-1.07999516195939,-0.149089122189074,0.70661781413501,0.174671709804188,0.427388167719925,0.27091924210223,-0.260185967676317,1.78154089921831,-0.525929475100709,1.27220962158841
-0.0124270201174919,0.477961254956544,0.467572338581801,-0.636658741937528,-1.30733701688026,-0.433103626401009,-0.473469579910577,0.364004961838273,-0.313749268542846,0.114803989008372,-0.427645209489929,-1.27350128870631,-0.169361285506591,1.04325206142824
0.61568425184377,0.223200574868989,-1.07261904617665,-0.842153392447452,0.0140935053843812,-0.507399418458744,1.33126004255635,-0.526807896197846,-0.771696297786836,-1.03028528410239,-1.29372627776692,-1.44072604969803,-0.337763744160956,-1.64025848437174
-0.340989625005214,1.31147568971372,1.14941664361088,-1.11284052052201,1.03649439802389,0.235268663089019,0.260953123431615,0.119077200524776,0.635564233953445,-1.23068544922676,-0.0692142067882856,0.761360309982902,-1.33158820256012,-1.03304933972556
-1.45674505572098,0.991082010319951,-0.349403659264502,2.31440502030552,-0.226276403479899,-1.82146128930981,-1.02421105750151,1.21737690965996,0.274389945897277,-0.690972942871078,-0.93465916391529,0.55081712038973,0.961542350752356,-0.445132253147872
2.74149826184347,-1.16474929172132,1.11704881415517,-0.607626121826908,-0.434320488649566,0.96204349390174,-0.394872279045493,-1.10982950039414,-0.38600779445315,0.797947429078896,0.508712628769566,0.435517177749241,0.655904233214312,-0.358494494515684
0.963926445390823,-1.99311002099628,-0.558639254952052,0.912625999113128,-1.84414024384161,-0.295790889605075,-1.60191391139769,1.47996262853782,-0.911721737846057,-0.25758648586758,1.5429847708173,-2.15546903489304,-2.59393285652322,1.88918838417148
0.823142371807942,0.981875008872813,-0.667389632770749,1.13272635280728,1.40476404181232,-1.54213368921621,2.16359125886869,-0.664025409913654,1.2339650582233,-0.342695359255093,-0.714485726757862,-0.430777875085477,-1.67616461510506,2.06410099471563
1.46978944921468,-1.25996936034475,0.961691846721542,-0.85012162446992,0.170495013584343,-1.65489500487003,0.810631317879206,-0.232770387639023,0.131791620882446,-0.230658336668389,-0.563557758131872,-2.93920052351508,-0.212115257045369,1.59049544435572
0.156588039375532,-0.672237583445592,-0.405740593404631,0.699136123275444,-1.62538155306836,0.0745850365584574,-0.506661967761074,0.516806313027218,0.134129903518389,0.436428708643202,0.644378527198791,-1.36501684248305,-0.207625292061595,-1.17116805338776
0.0886778480575799,-1.68512864455012,0.249497164940963,0.378146595956954,0.210900161273977,-0.503815232240971,0.760015135372875,-0.0552140730984803,1.62643364866543,-0.313782258817302,-0.769549360968853,1.03766247543201,-0.465023875497409,-1.53589342879028
2.32711163781558,0.739786198717211,1.69166772685002,1.23100793149741,-0.434858078772582,1.00027251112029,0.445409248319887,0.962260690274852,-0.0255340642758562,-1.54820822216393,0.721570769897588,1.36975327393505,1.27769434743754,-0.755496069690579
0.36219490423058,0.157537120240616,0.490686275142872,-0.588624462433328,0.61637905274997,-2.12912604827013,-1.48207353277202,-0.154565328180707,-1.52880843774168,-0.202322666811189,0.373195516915843,0.0048704226005387,-0.482452944535726,-0.19057194573346
1.76468243343321,-0.369436988329537,-0.878892934283205,1.06178233608954,0.285933203278173,0.920894559829215,2.11055226644252,0.709632035195682,1.86108256986444,0.78651349775513,0.275653230989259,0.13250311459858,0.0587599260208393,-1.19593138926936
-0.585695762157081,0.603149577228019,-0.984965717540557,1.29678149992361,-0.110159047545927,-1.23308229102379,-1.09987983570069,1.67510503885871,-0.526030691448399,0.252478361221466,-0.183940957762698,0.216657607421414,0.0693888851111217,-0.341932948549305
1.01202143081036,-0.160686439256734,0.205211890180929,0.935051367740994,0.754763493693501,-0.152485745690091,-0.876451063001881,-0.152432706795438,-0.423858688158005,1.18163991703748,-0.835049419662642,0.576862711149816,0.366456205654228,1.07151080931252
-0.0950831693724641,0.0578799374940873,0.84439449621448,-1.07899585658949,-0.0413432379045596,-0.326752395525484,1.42746361556125,-1.98540433055811,0.166992581469146,-1.85613978129291,-1.31932877101837,-0.167458937932173,-0.0863546298616717,0.594671312870174
1.75687963208136,1.09896256993834,0.954414061228859,-0.649982207171625,-1.7573982493509,-1.51231249591591,-0.34008733472831,0.649322393687883,-2.65889459359805,0.523395281219722,1.39217306341576,-1.25831198691506,0.504402510322702,0.291739364136628
0.568299310138341,-0.482662314389058,-1.30042972902807,1.34142603335556,0.0752023034501952,-2.24521732167822,0.39483096069377,-1.22472383791777,0.647281157291865,-0.556705558710533,1.67962293552306,-0.218127577792975,-0.904322144821744,-0.927333602881547
-0.829743227617757,-0.989826966360629,-0.132147322465945,0.248721202674401,0.655014447730845,0.975803833806953,-0.353992264676191,-0.881303341151567,-0.612164066564366,2.51255507375431,0.743064418844318,0.166820824208313,0.247859974997533,1.82310805107938
-0.231117492602984,-1.32567887774134,-1.61326527114939,-0.787635478022533,0.135517244769327,0.603352554341826,-1.04634796014293,0.607539246663659,-0.296937563343433,-0.59155782357209,0.119528115167086,-0.176024387933892,0.32902743467117,1.13662231637496
0.333235211201944,1.0733295937972,1.06211137483389,-0.412096612031813,1.39253277362993,0.846668958831941,0.916052255554045,-0.500752394642194,0.946673552449952,-0.393122714926528,0.497130728758269,-0.49541825478303,-0.0507716532059806,-0.74294017558571
0.287695268665022,-0.269500131088337,0.99145068505596,0.299362253475498,-0.959377879597209,-0.499701287599402,1.53611622793204,0.922501761750196,0.236529735207782,-0.502962954458584,-1.17530538273383,-0.919676416363097,1.23859194688939,0.0167563819931567
-0.986760717143149,0.924767371758619,-0.169159640293178,0.933753673284456,-0.502606816625192,-0.277318644919784,0.914594267199011,1.25763390315101,0.953621569911265,1.18718551986696,1.64127535152587,0.391761988196119,1.35253180474763,0.702963090315746
0.0435158265865657,-0.196470695614667,0.236933785760271,-0.107273212398505,-1.49869187547351,0.746114410654392,-0.147313762232991,-1.59430806735871,1.23081925017855,1.38937267367533,0.613660155799933,1.25461425793192,-0.29691495000623,-0.402128674239945
0.515620534764228,1.03898864986902,-1.67426188308901,0.282507530324523,2.1670010179464,2.68009391400383,0.687326443601279,-1.0882028654983,-0.47199111835351,-1.93402353207781,-0.0105726579551981,-1.54614513059009,-1.31739657550491,-0.75278073940731
1.42345383434373,1.19493305948007,0.238465215629206,1.29153461172093,-0.0964741467275147,0.711005589304573,0.151260748269303,0.152868468103315,-0.136381965765141,-1.46086257689585,-0.288842938755752,-0.200229827494702,-0.497051979078024,-2.01246659656359
-1.23314816193955,-0.364207381333359,-1.02031784507497,0.444649941278553,-0.869054986022741,0.46510386363681,-0.204514885530903,1.46354643581577,-0.673174783974858,1.02290608421994,1.98998523807746,0.108186793848012,0.909527232663966,0.202604070329371
0.454437786845573,2.18310938367254,-0.465255883539462,1.19570904906688,-0.413670099378962,-0.620209399010929,2.28094489832342,0.248368404465993,-0.368377680885498,1.16166207216,0.835769057546491,0.0430800815127189,0.284218582988579,0.676874724997562
-1.0040290448847,0.51560994356525,-0.792104267142623,0.288046690120956,0.372821149873698,0.339471122517691,-1.16228634139658,1.62545414790687,0.124794551481801,-1.14521384810474,-0.20152274507539,1.81488846180533,-2.16196580098126,0.462952486357012
-0.38024047502377,0.526767274498908,0.692703426537165,1.33087760798869,0.271853225328304,0.0740472451058125,0.981641392817503,2.25724727012744,2.14262723210063,-0.731931562628153,-1.61895138371145,-0.0269693740404819,0.868868604587872,-0.524422472979666
0.418335432674869,1.41413396584362,-0.838797387184324,-1.86005571329564,1.43293806527443,-1.69158623849302,0.336652648943468,0.382929915513796,0.282183411612375,-1.19105708079671,-0.7823003887487,-0.118777208083757,-1.71287045995064,0.698795473488772
1.11487889507336,-0.0629350136918179,1.51622072855434,0.71202555498913,-0.571834930104676,-0.532605610932903,1.80342998935022,-1.00317722816946,-0.554330798884558,-0.404304108301622,-2.15426671258371,1.00596433689381,0.632984402340573,0.0728468314473632
0.0258397873354337,-0.134862418708208,-0.216350909039544,-0.875029158964448,1.05113414167343,-0.58565490969122,0.355939095703232,-0.143167565351804,-0.537635694510919,-0.00740719930390619,1.22306923593821,0.631740047402744,-1.67623549583922,0.499665204584955
0.934947020781649,0.374453550292742,-1.16843772306831,1.29750260866027,-0.74014301538764,1.0172773850677,-0.383025989844323,-1.40787310626744,-0.700033811765613,1.30832414472328,-0.633180208762722,1.16585103501673,0.189449735573429,-0.452879906774086
-1.03832669159862,-1.3256165869781,1.7482496862699,1.0385067081025,-0.936856910953481,1.38816735321408,0.465389176920504,1.22594903080959,0.626688366846313,2.31627892436352,-0.236177794177061,-1.74258920405788,-0.30542647379081,2.06131825984716
-0.762868570140761,-1.89929442108175,-0.998793776056031,2.43939866558723,1.85575721786881,-0.901375774281492,-0.357277331073178,1.38478405909593,1.16878873736018,-1.31607259845997,0.100473672880149,-1.02633513822325,-0.478394680031175,-0.186517384369082
0.594511853230838,-0.916884758412525,-0.958920366864228,0.675430996195782,-1.21092798575753,1.03019251817523,0.470890586565386,0.493901930569494,0.590489845127123,0.310054832360229,0.552804824836399,1.50597300951882,-0.870745566423137,-0.594576489752
