"F1","F2"
-0.588586592438251,1.23713244984209
-0.0894067216211615,1.25206054206972
0.751630729892999,0.432947293069646
-1.01216075726217,-0.0736082775795714
-0.138532991307433,0.18296270750238
0.624224557039269,0.910866704055457
1.12497664547768,1.12434891203861
3.47455196292483,-1.60499846997332
-0.528621933479496,0.181394760325637
2.1580008441002,-1.63553274052846
-1.17814550657067,1.19562031980178
0.286757621954698,0.167084119132486
1.8032489406974,-2.15272788397464
1.82742331871469,-1.88450305918537
-0.718654260646326,-0.45799545878625
-0.401996361488939,0.990247725164303
-0.64393478197602,-1.09858769933897
-0.64297206850625,-3.30271530027979
-0.711922985728387,0.183023524095225
0.849298552012478,0.292119125415308
-1.93264112024103,0.722559699970664
-1.09971022146122,-0.956021927481293
0.295351655821107,-0.364908472545803
-1.33145361083604,-0.127728896638889
-2.37851455105932,-0.841981026970658
-1.37089097287672,-0.66920952745793
-0.423818081082137,-0.0636066487243028
0.13664703570003,-0.536569709779605
0.370801128523613,0.116283005936732
0.761208233366105,0.148009504418421
0.849233646020245,1.44641313529954
-0.317356543474325,-0.737339821430803
-1.92720610988253,1.23483971464265
0.22827325753523,2.33626837395768
-0.794666012720778,-0.235624303454807
-0.346435639362293,-0.592577072436763
-1.49377638765235,-1.65112759748566
0.839658128226372,0.320658106169918
0.723324709802622,-0.694801159128115
-0.379769320815614,1.20334938534793
0.436674141361901,0.811141609889138
0.88701354664457,0.826264943119962
-0.0122115364040036,-0.277014695276318
0.959940727049073,-1.49157195537296
1.78252398854925,-0.139284118787389
1.52443199719272,-0.20710498563118
0.208534616948537,-0.805593193658136
0.0831329268633691,1.07080530170716
1.37767787884634,2.23251520146948
-0.714362104076285,-0.698390762029341
0.68197546611463,0.0493133340660306
1.46182255226971,-1.03454079499909
1.12658752372931,-0.919672207970675
0.740416257248101,0.519200169286428
-1.73761923735465,0.649100641830941
0.126488266163125,0.0918691797254885
-1.17578330174517,-0.597656751855801
-0.321904086826237,2.29547700704324
1.73798183534158,0.138296240119927
-0.884618883108585,0.10467035061287
-0.43857270377615,-1.15745745635683
0.98690470471735,-1.6534399215936
1.40289924187481,0.920009917230001
-0.918305648035941,-1.36859594474527
-0.620514994143279,-0.0802168768097322
0.981701616777069,-1.31814451241174
0.725690366978408,-0.797674569797932
-0.051138560102378,0.119611335976181
0.369634778408239,-1.2875654081521
0.454384236464737,-1.57428552308493
-0.0311371030520377,1.71739648474154
0.161828945808054,0.192359471660062
-0.559611431095869,-1.31559123071338
1.47065287657687,0.318726605518778
-0.414300400791881,-0.0922604322810993
1.84541326083361,-0.511844051772399
1.65071845615692,0.515156808967467
