"F1","F2"
-0.392715686931238,-0.185778382132987
0.43942887164127,0.329232379806158
1.20304690099056,-0.371566683108985
-0.223869783643836,-0.914071082660476
-0.479957667845885,1.47097876902216
-2.23970302392063,1.7194562216521
-0.0806836486877054,0.669362378446479
0.666273081061841,0.106615731286196
1.62572352268219,-1.92799133085786
-1.22030256241776,0.758958963829849
1.39382142974843,-0.725764310022015
0.831850456201704,1.5289041231203
-0.20534205634994,2.08351769151407
-0.656770032981166,-0.748129669671046
1.49642431444277,-1.05015437223173
-1.11485468573527,0.289239099073512
-1.30205571937712,-0.632755529403063
0.213759955252731,-0.507451561450158
-0.3210685824476,-0.530865750549816
0.0273914534286388,-0.860609059942903
-0.167581724818627,0.844648009380573
1.17425782657371,-1.04890610691206
-0.861446736898964,-0.245353716358869
1.78913734598716,0.140728948298758
0.697192411859993,0.0310824244817214
0.298357675715547,-0.881165667109322
0.986953642547721,-1.21875750433705
-2.093515446003,1.17170503382135
-0.583259872620378,-0.568891386176663
-0.252043561035553,-0.422205175139658
1.19912435506624,-0.985776247439805
0.105864181862867,0.361159736930089
0.185198573252527,-1.11533083214834
-0.663634624836406,0.806887534226853
-0.755811090857028,0.514482572371545
-0.256871176055385,-0.429593569075445
0.423405684727622,-0.714813121779161
-0.277123577460508,0.249452462943566
2.60640721874521,1.08791157037193
-0.00317175434679649,0.209036178903
-1.22895678667526,1.76202976785925
-0.194437685001527,-0.8943201708717
0.289224567102387,-0.0235054723896888
0.546673658711301,-1.12146587026527
-0.287898549093622,1.01200949674722
-1.13152851454731,-0.629711379378951
-0.348725319592255,-0.259282546702639
0.101988216249046,0.471474375527711
0.203463872408725,0.564129795604035
-0.118885602287314,-0.0378923555959795
-0.160693841878613,-1.10612155714855
-0.596573752305171,-0.287101707595217
0.417875421906263,-0.216023101964119
-0.748382910270628,0.204429195147945
0.595258307352019,1.41644839706856
-1.73963197202543,-0.532087645289246
-0.0569255326819109,-0.817972172055876
-0.327908070947999,-0.0180811946263977
0.879222304664296,-0.75221293000482
1.17523948224399,0.476290006199138
0.891582207712517,-0.455896761875788
0.0660216236875729,-0.460486328588849
-0.448029853005633,-0.400071391535628
1.404342857729,-0.442590192585877
-1.35473167397806,0.538537048503192
-0.144053673191524,0.116756098093123
-0.240943556421274,-0.448814840872975
1.27049698143904,0.113524033498899
-0.428972022255705,1.00726319400952
-1.31205301032463,0.39230545725252
1.37354604205884,0.45179454625869
-0.994518736973888,0.0886136872708407
-0.131210155484135,0.344317696661043
0.0713044794732359,-1.02119705633312
0.315046158747716,-1.49086817628191
0.208026287326223,-0.681803296251691
0.494511665938582,0.487199641072335
