"F1","F2"
0.376460714200781,-0.856796857148155
0.0277839530521455,-1.08313031680278
0.1255553013349,-0.0970093126186228
0.349165237012231,-2.20816079788412
2.00634738738573,-0.176396298020886
0.625454707394012,0.425387319124894
-0.403221979064003,1.71755295136592
0.791937841346507,1.61394948960058
1.46842772192985,0.211513089952156
0.379000498909252,2.67138274964575
-1.27577367587759,-1.11903246664923
0.275927460449955,0.863883185440848
0.101658142512763,-1.81447134484455
1.01019402390982,-0.74066160998487
0.439059273426874,-0.970051023009357
-0.700515359298221,-1.81230581153272
0.474042133869697,-1.1776849179837
1.26545518937797,-0.584749378789564
-0.198542928647335,-0.547430566802796
-0.597831409363083,-0.607857269863372
-1.85579663233728,0.254749337821553
0.304267493393824,-0.320278749642822
0.167416016299287,-1.07518796140402
1.72127788900139,-0.942582593350566
0.734243693061134,0.683814782696583
-0.716261595165801,0.129229876909782
0.282835410727117,-1.29116145335158
1.63284597922846,-0.665205994073727
0.521549557472479,0.553438796177588
0.363122209756822,1.32671354906042
0.495042884179491,1.59407772527274
-1.52580162212757,-0.573855881235412
0.633050273077128,-1.51046573536238
0.308374218511404,1.12868816691003
0.365506805895942,-1.03841365345862
-0.150059944538135,0.421249223646273
0.605156902139158,-0.0263444655654299
0.855178260197598,-0.87596663731603
0.681797382376714,-0.78142189260855
-0.364897052981272,-0.559764165216474
-0.778425612045453,-0.303862427101915
-2.12481135617016,-0.859417701636996
0.457957499929078,-0.313248737150726
0.0258031638495364,2.96514237062895
0.0873976756274601,0.117864596368193
2.32220463468582,1.37372454915815
-2.71524843253053,0.406263321133055
0.440613732639099,-1.07188155976858
-0.662338766552322,1.8802993644378
-0.905502193364854,-1.34327820951814
1.03943151330202,-0.603278870147141
-1.57318398145329,0.0336278400692161
-2.29422737191588,1.19972404721065
0.12222422182596,1.40788279174387
-1.14417795689823,0.869245600548534
0.244277606470592,0.432584795556136
0.122130719057731,0.402427965156916
0.407085549739938,-1.68333546836531
-0.0972776096528083,-0.908319116755581
0.703021069073455,-1.23066725495809
1.05101450288564,1.23028081293239
1.22546830466579,-0.407830231657694
-0.614963542241128,-0.60017087424421
-0.781893854020965,-0.571112360333506
-0.290569492564421,-0.0892182008979326
0.483615208571186,-0.478402761758037
1.21690084067394,1.40863891050305
1.40653904912921,0.558121152383528
0.813496810290955,-2.34645900604043
-0.369651848009441,-0.799689895078841
0.295065331996294,-1.06774391006414
-1.37716115039039,0.117740321540809
0.482630849682723,0.273227135158122
-0.904822989511468,1.61355247851701
-0.0822161354542058,0.26408741548997
0.200045866553901,-1.13808411540488
-1.986556537498,0.251375697009634
0.124216820814052,-0.793349353300059
-0.543673135431477,-1.33047519355945
-0.148903383530243,0.262233674260286
-0.0193031505911417,-0.841138236470026
0.0367794282505511,1.26603239656601
-0.293831565587346,-0.250057865708022
0.0447556064457983,-0.386767041177517
0.897999406902471,-1.319654224486
-1.43690272316833,0.947135972899886
1.48654046581852,0.0735058221227211
0.0398959817926285,-0.416562065102424
-0.851384830508585,-1.46333544948772
-0.940566934431708,-0.935547209521918
0.581118552847117,-0.0558066980114344
-1.95128949175043,1.18656378274317
1.85020105835577,1.07109127688994
0.633288814516577,-0.847709116569633
0.160219699166083,0.327472471614239
1.90313860495373,-1.23039127858872
-0.103829668446352,0.133157250770649
-0.990192966564751,-2.55674473224102
0.179300178988819,1.20195012667944
1.0015095562341,-0.446678741277675
0.569607256657712,-0.216643367318019
-0.0338970646067907,-1.27156085213079
1.72019727039243,0.784917382249703
1.98070785559718,-0.577291488095145
-0.278464917728729,-0.604491555296624
0.197675189665835,-2.29604185013071
-0.334872328685171,-1.12142350666354
0.790126313316681,-0.75039640923328
0.890243080097283,-0.409896815334301
0.120242179078877,-0.200226374065083
-1.1383935087063,-2.34820357560567
-0.719852933178816,-1.23188012515187
-0.502648988279066,0.0920770958178483
0.131120555346965,-1.30920561157071
2.24785641336886,0.196119647674451
2.16572500932714,-0.106942628541703
1.97579879133924,-1.78931572077663
-0.0416870323158363,-0.534006655584561
0.526731192153317,-1.81424022142853
-1.37461186464831,-0.178050348221871
-1.25383770227391,1.26668348975061
0.704121023044347,-0.272299050554837
1.29209249021502,0.542917713243228
-0.746284196582043,2.39004986835162
1.29844795418014,0.211580052215895
1.82461264322526,-0.94460763314316
0.118350854222341,0.956639695921996
-0.266746991515299,1.13373966772715
1.24478835335101,0.19845837452342
2.50942437621267,1.0495592376237
-1.01932253227261,-1.27538187417399
-0.0745733143285624,-0.443269421927204
-3.33653894500397,-0.301342641788946
-0.493246010018871,0.0665272694289932
-0.382225129268725,2.02603613182783
0.599993634966339,-0.875686846981656
1.13100318047673,-1.03564735822716
0.608556814548748,0.277225310623795
-0.596985205157445,0.292977160346741
0.644827824300154,-0.982601760235522
1.07656699696289,-0.593992306729785
1.32877547282972,-0.0104366954723006
-0.144497021628649,0.97731102787105
1.36377448461653,1.08043862561484
-0.699657943196978,1.54894436451963
0.188957892848054,0.956007648530026
2.51407488775933,-0.376059242131239
1.31655764358394,-0.0573874416582502
0.892470213519045,1.14079482478391
-1.07791332658449,-0.123406890627363
0.81172825077664,2.10660582901838
-1.13925381825854,0.85230171626993
-0.348683334715209,2.00393508838009
0.039081300901958,-0.465192466032528
-1.00297204367233,1.68210488570196
-0.569818441742546,0.809943665206095
0.419981284619554,-1.69435939774514
-0.302561533728386,0.371266192578369
-0.336788445095152,0.429826367115471
-0.123990933920542,-0.168120003223895
0.12312978521678,-0.281224269099494
0.174576518743339,0.959311911195648
1.58889780777062,0.674387374168001
-0.125576187623435,0.0386336957606829
-1.77945110425158,1.33210479422564
1.01288041571873,-0.89712792737594
0.431926724114069,-0.721829072022196
1.54473286620196,-1.03951610991301
0.457823002164312,-1.47504109781969
1.7464300174575,0.336297998721575
0.166826920147249,0.416487247472519
-0.692628296259453,-1.06323771732511
-2.47164171529623,-0.207522087603555
0.630879322283619,-0.765262126079703
-1.03595476420504,-1.50442842080488
0.800236450699572,0.131748997818301
0.417457935523587,-0.385488578708658
1.71537135647553,0.510741758744741
1.14210082751452,-0.581943256138313
0.882715366052667,0.203969901674703
0.360422186694879,-1.33340491191615
-0.841482066408311,-0.470494963948056
0.318796772287148,-0.129312196148172
0.918688751624942,-0.447797495392087
0.343571525932789,-0.508297484484267
-0.0168980063471847,-0.247379168143149
-0.0306695607892679,0.755898166895631
-0.22880818364146,0.769988039240445
-1.70996396336298,0.905570417362388
-0.838452957715328,0.503931173659427
-0.911129592066519,0.401139839129425
-0.690662789740354,-1.35920652147764
-0.593579048430472,1.04146345026972
-0.384612892707292,-0.867321482696386
0.00497789502906085,0.196259960879835
0.378833567507865,1.49147029632724
0.146854634091759,-1.28455683384731
0.484348255803129,-0.975189811727887
-0.530266601255127,0.352564428602216
-1.73729905437659,-0.346486096812591
0.13290566360345,0.30751686173626
0.688434978250409,0.54166685738296
-1.2860181577981,0.0621126428564731
0.27096121687129,-0.776286832010672
-0.932606911102864,-2.22433836462946
1.77226492196083,-0.58419228812501
